,sex,Age,County,rate
8397,Males,53,Ventura,0.5936936936936936
8398,Males,53,Yolo,0.4733033033033033
8399,Males,53,Yuba,0.4825825825825826
8400,Males,54,Alameda,0.4378078078078077
8401,Males,54,Alpine,0.3663663663663664
8402,Males,54,Amador,0.6378378378378378
8403,Males,54,Butte,0.5578078078078077
8404,Males,54,Calaveras,0.6643843843843843
8405,Males,54,California,0.4999099099099098
8406,Males,54,Colusa,0.4604504504504504
8407,Males,54,Contra Costa,0.48027027027027025
8408,Males,54,Del Norte,0.5842942942942942
8409,Males,54,El Dorado,0.47318318318318314
8410,Males,54,Fresno,0.5321021021021021
8411,Males,54,Glenn,0.4676576576576576
8412,Males,54,Humboldt,0.8317117117117118
8413,Males,54,Imperial,0.5339339339339338
8414,Males,54,Inyo,0.5829129129129128
8415,Males,54,Kern,0.5536336336336336
8416,Males,54,Kings,0.49567567567567555
8417,Males,54,Lake,0.9776576576576577
8418,Males,54,Lassen,0.8006906906906907
8419,Males,54,Los Angeles,0.4469669669669669
8420,Males,54,Madera,0.5654354354354354
8421,Males,54,Marin,0.4847147147147146
8422,Males,54,Mariposa,0.5564564564564564
8423,Males,54,Mendocino,0.7063963963963963
8424,Males,54,Merced,0.528018018018018
8425,Males,54,Modoc,0.7770570570570571
8426,Males,54,Mono,0.4194594594594595
8427,Males,54,Monterey,0.47456456456456453
8428,Males,54,Napa,0.4516816816816816
8429,Males,54,Nevada,0.526996996996997
8430,Males,54,Orange,0.5658558558558557
8431,Males,54,Placer,0.4508108108108107
8432,Males,54,Plumas,0.8949249249249247
8433,Males,54,Riverside,0.5133033033033033
8434,Males,54,Sacramento,0.4867867867867867
8435,Males,54,San Benito,0.5113213213213212
8436,Males,54,San Bernardino,0.44114114114114106
8437,Males,54,San Diego,0.5687387387387387
8438,Males,54,San Francisco,0.6323123123123123
8439,Males,54,San Joaquin,0.5785585585585584
8440,Males,54,San Luis Obispo,0.5704204204204203
8441,Males,54,San Mateo,0.4438438438438438
8442,Males,54,Santa Barbara,0.5102402402402401
8443,Males,54,Santa Clara,0.443093093093093
8444,Males,54,Santa Cruz,0.6628228228228228
8445,Males,54,Shasta,0.6538438438438438
8446,Males,54,Sierra,0.5796096096096096
8447,Males,54,Siskiyou,0.6945345345345345
8448,Males,54,Solano,0.4698798798798798
8449,Males,54,Sonoma,0.5293093093093093
8450,Males,54,Stanislaus,0.4643243243243243
8451,Males,54,Sutter,0.5052552552552552
8452,Males,54,Tehama,0.4326126126126125
8453,Males,54,Trinity,0.5648348348348348
8454,Males,54,Tulare,0.45357357357357353
8455,Males,54,Tuolumne,0.7558858858858859
8457,Males,54,Ventura,0.5936936936936936
8458,Males,54,Yolo,0.4733033033033033
8459,Males,54,Yuba,0.4825825825825826
8460,Males,55,Alameda,0.46015015015015004
8461,Males,55,Alpine,0.3887087087087087
8462,Males,55,Amador,0.6601801801801802
8463,Males,55,Butte,0.5801501501501501
8464,Males,55,Calaveras,0.6867267267267266
8465,Males,55,California,0.5222522522522521
8466,Males,55,Colusa,0.4827927927927928
8467,Males,55,Contra Costa,0.5026126126126126
8468,Males,55,Del Norte,0.6066366366366366
8469,Males,55,El Dorado,0.4955255255255255
8470,Males,55,Fresno,0.5544444444444444
8471,Males,55,Glenn,0.49
8472,Males,55,Humboldt,0.8540540540540542
8473,Males,55,Imperial,0.5562762762762763
8474,Males,55,Inyo,0.6052552552552551
8475,Males,55,Kern,0.5759759759759759
8476,Males,55,Kings,0.518018018018018
8477,Males,55,Lake,1.0
8478,Males,55,Lassen,0.823033033033033
8479,Males,55,Los Angeles,0.4693093093093093
8480,Males,55,Madera,0.5877777777777777
8481,Males,55,Marin,0.5070570570570571
8482,Males,55,Mariposa,0.5787987987987987
8483,Males,55,Mendocino,0.7287387387387387
8484,Males,55,Merced,0.5503603603603604
8485,Males,55,Modoc,0.7993993993993994
8486,Males,55,Mono,0.44180180180180184
8487,Males,55,Monterey,0.4969069069069069
8488,Males,55,Napa,0.474024024024024
8489,Males,55,Nevada,0.5493393393393393
8490,Males,55,Orange,0.5881981981981982
8491,Males,55,Placer,0.4731531531531531
8492,Males,55,Plumas,0.9172672672672672
8493,Males,55,Riverside,0.5356456456456457
8494,Males,55,Sacramento,0.5091291291291291
8495,Males,55,San Benito,0.5336636636636637
8496,Males,55,San Bernardino,0.46348348348348345
8497,Males,55,San Diego,0.5910810810810811
8498,Males,55,San Francisco,0.6546546546546548
8499,Males,55,San Joaquin,0.6009009009009009
8500,Males,55,San Luis Obispo,0.5927627627627626
8501,Males,55,San Mateo,0.4661861861861862
8502,Males,55,Santa Barbara,0.5325825825825825
8503,Males,55,Santa Clara,0.4654354354354354
8504,Males,55,Santa Cruz,0.6851651651651652
8505,Males,55,Shasta,0.6761861861861862
8506,Males,55,Sierra,0.601951951951952
8507,Males,55,Siskiyou,0.7168768768768768
8508,Males,55,Solano,0.49222222222222217
8509,Males,55,Sonoma,0.5516516516516516
8510,Males,55,Stanislaus,0.4866666666666667
8511,Males,55,Sutter,0.5275975975975976
8512,Males,55,Tehama,0.4549549549549549
8513,Males,55,Trinity,0.5871771771771772
8514,Males,55,Tulare,0.4759159159159159
8515,Males,55,Tuolumne,0.7782282282282283
8517,Males,55,Ventura,0.6160360360360361
8518,Males,55,Yolo,0.4956456456456456
8519,Males,55,Yuba,0.5049249249249249
8520,Males,56,Alameda,0.46015015015015004
8521,Males,56,Alpine,0.3887087087087087
8522,Males,56,Amador,0.6601801801801802
8523,Males,56,Butte,0.5801501501501501
8524,Males,56,Calaveras,0.6867267267267266
8525,Males,56,California,0.5222522522522521
8526,Males,56,Colusa,0.4827927927927928
8527,Males,56,Contra Costa,0.5026126126126126
8528,Males,56,Del Norte,0.6066366366366366
8529,Males,56,El Dorado,0.4955255255255255
8530,Males,56,Fresno,0.5544444444444444
8531,Males,56,Glenn,0.49
8532,Males,56,Humboldt,0.8540540540540542
8533,Males,56,Imperial,0.5562762762762763
8534,Males,56,Inyo,0.6052552552552551
8535,Males,56,Kern,0.5759759759759759
8536,Males,56,Kings,0.518018018018018
8537,Males,56,Lake,1.0
8538,Males,56,Lassen,0.823033033033033
8539,Males,56,Los Angeles,0.4693093093093093
8540,Males,56,Madera,0.5877777777777777
8541,Males,56,Marin,0.5070570570570571
8542,Males,56,Mariposa,0.5787987987987987
8543,Males,56,Mendocino,0.7287387387387387
8544,Males,56,Merced,0.5503603603603604
8545,Males,56,Modoc,0.7993993993993994
8546,Males,56,Mono,0.44180180180180184
8547,Males,56,Monterey,0.4969069069069069
8548,Males,56,Napa,0.474024024024024
8549,Males,56,Nevada,0.5493393393393393
8550,Males,56,Orange,0.5881981981981982
8551,Males,56,Placer,0.4731531531531531
8552,Males,56,Plumas,0.9172672672672672
8553,Males,56,Riverside,0.5356456456456457
8554,Males,56,Sacramento,0.5091291291291291
8555,Males,56,San Benito,0.5336636636636637
8556,Males,56,San Bernardino,0.46348348348348345
8557,Males,56,San Diego,0.5910810810810811
8558,Males,56,San Francisco,0.6546546546546548
8559,Males,56,San Joaquin,0.6009009009009009
8560,Males,56,San Luis Obispo,0.5927627627627626
8561,Males,56,San Mateo,0.4661861861861862
8562,Males,56,Santa Barbara,0.5325825825825825
8563,Males,56,Santa Clara,0.4654354354354354
8564,Males,56,Santa Cruz,0.6851651651651652
8565,Males,56,Shasta,0.6761861861861862
8566,Males,56,Sierra,0.601951951951952
8567,Males,56,Siskiyou,0.7168768768768768
8568,Males,56,Solano,0.49222222222222217
8569,Males,56,Sonoma,0.5516516516516516
8570,Males,56,Stanislaus,0.4866666666666667
8571,Males,56,Sutter,0.5275975975975976
8572,Males,56,Tehama,0.4549549549549549
8573,Males,56,Trinity,0.5871771771771772
8574,Males,56,Tulare,0.4759159159159159
8575,Males,56,Tuolumne,0.7782282282282283
8577,Males,56,Ventura,0.6160360360360361
8578,Males,56,Yolo,0.4956456456456456
8579,Males,56,Yuba,0.5049249249249249
8580,Males,57,Alameda,0.46015015015015004
8581,Males,57,Alpine,0.3887087087087087
8582,Males,57,Amador,0.6601801801801802
8583,Males,57,Butte,0.5801501501501501
8584,Males,57,Calaveras,0.6867267267267266
8585,Males,57,California,0.5222522522522521
8586,Males,57,Colusa,0.4827927927927928
8587,Males,57,Contra Costa,0.5026126126126126
8588,Males,57,Del Norte,0.6066366366366366
8589,Males,57,El Dorado,0.4955255255255255
8590,Males,57,Fresno,0.5544444444444444
8591,Males,57,Glenn,0.49
8592,Males,57,Humboldt,0.8540540540540542
8593,Males,57,Imperial,0.5562762762762763
8594,Males,57,Inyo,0.6052552552552551
8595,Males,57,Kern,0.5759759759759759
8596,Males,57,Kings,0.518018018018018
8597,Males,57,Lake,1.0
8598,Males,57,Lassen,0.823033033033033
8599,Males,57,Los Angeles,0.4693093093093093
8600,Males,57,Madera,0.5877777777777777
8601,Males,57,Marin,0.5070570570570571
8602,Males,57,Mariposa,0.5787987987987987
8603,Males,57,Mendocino,0.7287387387387387
8604,Males,57,Merced,0.5503603603603604
8605,Males,57,Modoc,0.7993993993993994
8606,Males,57,Mono,0.44180180180180184
8607,Males,57,Monterey,0.4969069069069069
8608,Males,57,Napa,0.474024024024024
8609,Males,57,Nevada,0.5493393393393393
8610,Males,57,Orange,0.5881981981981982
8611,Males,57,Placer,0.4731531531531531
8612,Males,57,Plumas,0.9172672672672672
8613,Males,57,Riverside,0.5356456456456457
8614,Males,57,Sacramento,0.5091291291291291
8615,Males,57,San Benito,0.5336636636636637
8616,Males,57,San Bernardino,0.46348348348348345
8617,Males,57,San Diego,0.5910810810810811
8618,Males,57,San Francisco,0.6546546546546548
8619,Males,57,San Joaquin,0.6009009009009009
8620,Males,57,San Luis Obispo,0.5927627627627626
8621,Males,57,San Mateo,0.4661861861861862
8622,Males,57,Santa Barbara,0.5325825825825825
8623,Males,57,Santa Clara,0.4654354354354354
8624,Males,57,Santa Cruz,0.6851651651651652
8625,Males,57,Shasta,0.6761861861861862
8626,Males,57,Sierra,0.601951951951952
8627,Males,57,Siskiyou,0.7168768768768768
8628,Males,57,Solano,0.49222222222222217
8629,Males,57,Sonoma,0.5516516516516516
8630,Males,57,Stanislaus,0.4866666666666667
8631,Males,57,Sutter,0.5275975975975976
8632,Males,57,Tehama,0.4549549549549549
8633,Males,57,Trinity,0.5871771771771772
8634,Males,57,Tulare,0.4759159159159159
8635,Males,57,Tuolumne,0.7782282282282283
8637,Males,57,Ventura,0.6160360360360361
8638,Males,57,Yolo,0.4956456456456456
8639,Males,57,Yuba,0.5049249249249249
8640,Males,58,Alameda,0.46015015015015004
8641,Males,58,Alpine,0.3887087087087087
8642,Males,58,Amador,0.6601801801801802
8643,Males,58,Butte,0.5801501501501501
8644,Males,58,Calaveras,0.6867267267267266
8645,Males,58,California,0.5222522522522521
8646,Males,58,Colusa,0.4827927927927928
8647,Males,58,Contra Costa,0.5026126126126126
8648,Males,58,Del Norte,0.6066366366366366
8649,Males,58,El Dorado,0.4955255255255255
8650,Males,58,Fresno,0.5544444444444444
8651,Males,58,Glenn,0.49
8652,Males,58,Humboldt,0.8540540540540542
8653,Males,58,Imperial,0.5562762762762763
8654,Males,58,Inyo,0.6052552552552551
8655,Males,58,Kern,0.5759759759759759
8656,Males,58,Kings,0.518018018018018
8657,Males,58,Lake,1.0
8658,Males,58,Lassen,0.823033033033033
8659,Males,58,Los Angeles,0.4693093093093093
8660,Males,58,Madera,0.5877777777777777
8661,Males,58,Marin,0.5070570570570571
8662,Males,58,Mariposa,0.5787987987987987
8663,Males,58,Mendocino,0.7287387387387387
8664,Males,58,Merced,0.5503603603603604
8665,Males,58,Modoc,0.7993993993993994
8666,Males,58,Mono,0.44180180180180184
8667,Males,58,Monterey,0.4969069069069069
8668,Males,58,Napa,0.474024024024024
8669,Males,58,Nevada,0.5493393393393393
8670,Males,58,Orange,0.5881981981981982
8671,Males,58,Placer,0.4731531531531531
8672,Males,58,Plumas,0.9172672672672672
8673,Males,58,Riverside,0.5356456456456457
8674,Males,58,Sacramento,0.5091291291291291
8675,Males,58,San Benito,0.5336636636636637
8676,Males,58,San Bernardino,0.46348348348348345
8677,Males,58,San Diego,0.5910810810810811
8678,Males,58,San Francisco,0.6546546546546548
8679,Males,58,San Joaquin,0.6009009009009009
8680,Males,58,San Luis Obispo,0.5927627627627626
8681,Males,58,San Mateo,0.4661861861861862
8682,Males,58,Santa Barbara,0.5325825825825825
8683,Males,58,Santa Clara,0.4654354354354354
8684,Males,58,Santa Cruz,0.6851651651651652
8685,Males,58,Shasta,0.6761861861861862
8686,Males,58,Sierra,0.601951951951952
8687,Males,58,Siskiyou,0.7168768768768768
8688,Males,58,Solano,0.49222222222222217
8689,Males,58,Sonoma,0.5516516516516516
8690,Males,58,Stanislaus,0.4866666666666667
8691,Males,58,Sutter,0.5275975975975976
8692,Males,58,Tehama,0.4549549549549549
8693,Males,58,Trinity,0.5871771771771772
8694,Males,58,Tulare,0.4759159159159159
8695,Males,58,Tuolumne,0.7782282282282283
8697,Males,58,Ventura,0.6160360360360361
8698,Males,58,Yolo,0.4956456456456456
8699,Males,58,Yuba,0.5049249249249249
8700,Males,59,Alameda,0.46015015015015004
8701,Males,59,Alpine,0.3887087087087087
8702,Males,59,Amador,0.6601801801801802
8703,Males,59,Butte,0.5801501501501501
8704,Males,59,Calaveras,0.6867267267267266
8705,Males,59,California,0.5222522522522521
8706,Males,59,Colusa,0.4827927927927928
8707,Males,59,Contra Costa,0.5026126126126126
8708,Males,59,Del Norte,0.6066366366366366
8709,Males,59,El Dorado,0.4955255255255255
8710,Males,59,Fresno,0.5544444444444444
8711,Males,59,Glenn,0.49
8712,Males,59,Humboldt,0.8540540540540542
8713,Males,59,Imperial,0.5562762762762763
8714,Males,59,Inyo,0.6052552552552551
8715,Males,59,Kern,0.5759759759759759
8716,Males,59,Kings,0.518018018018018
8717,Males,59,Lake,1.0
8718,Males,59,Lassen,0.823033033033033
8719,Males,59,Los Angeles,0.4693093093093093
8720,Males,59,Madera,0.5877777777777777
8721,Males,59,Marin,0.5070570570570571
8722,Males,59,Mariposa,0.5787987987987987
8723,Males,59,Mendocino,0.7287387387387387
8724,Males,59,Merced,0.5503603603603604
8725,Males,59,Modoc,0.7993993993993994
8726,Males,59,Mono,0.44180180180180184
8727,Males,59,Monterey,0.4969069069069069
8728,Males,59,Napa,0.474024024024024
8729,Males,59,Nevada,0.5493393393393393
8730,Males,59,Orange,0.5881981981981982
8731,Males,59,Placer,0.4731531531531531
8732,Males,59,Plumas,0.9172672672672672
8733,Males,59,Riverside,0.5356456456456457
8734,Males,59,Sacramento,0.5091291291291291
8735,Males,59,San Benito,0.5336636636636637
8736,Males,59,San Bernardino,0.46348348348348345
8737,Males,59,San Diego,0.5910810810810811
8738,Males,59,San Francisco,0.6546546546546548
8739,Males,59,San Joaquin,0.6009009009009009
8740,Males,59,San Luis Obispo,0.5927627627627626
8741,Males,59,San Mateo,0.4661861861861862
8742,Males,59,Santa Barbara,0.5325825825825825
8743,Males,59,Santa Clara,0.4654354354354354
8744,Males,59,Santa Cruz,0.6851651651651652
8745,Males,59,Shasta,0.6761861861861862
8746,Males,59,Sierra,0.601951951951952
8747,Males,59,Siskiyou,0.7168768768768768
8748,Males,59,Solano,0.49222222222222217
8749,Males,59,Sonoma,0.5516516516516516
8750,Males,59,Stanislaus,0.4866666666666667
8751,Males,59,Sutter,0.5275975975975976
8752,Males,59,Tehama,0.4549549549549549
8753,Males,59,Trinity,0.5871771771771772
8754,Males,59,Tulare,0.4759159159159159
8755,Males,59,Tuolumne,0.7782282282282283
8757,Males,59,Ventura,0.6160360360360361
8758,Males,59,Yolo,0.4956456456456456
8759,Males,59,Yuba,0.5049249249249249
8760,Males,60,Alameda,0.40066066066066064
8761,Males,60,Alpine,0.32921921921921915
8762,Males,60,Amador,0.6006906906906906
8763,Males,60,Butte,0.5206606606606605
8764,Males,60,Calaveras,0.6272372372372371
8765,Males,60,California,0.4627627627627626
8766,Males,60,Colusa,0.4233033033033033
8767,Males,60,Contra Costa,0.4431231231231231
8768,Males,60,Del Norte,0.5471471471471471
8769,Males,60,El Dorado,0.4360360360360359
8770,Males,60,Fresno,0.49495495495495484
8771,Males,60,Glenn,0.4305105105105104
8772,Males,60,Humboldt,0.7945645645645645
8773,Males,60,Imperial,0.49678678678678667
8774,Males,60,Inyo,0.5457657657657657
8775,Males,60,Kern,0.5164864864864864
8776,Males,60,Kings,0.4585285285285284
8777,Males,60,Lake,0.9405105105105105
8778,Males,60,Lassen,0.7635435435435435
8779,Males,60,Los Angeles,0.4098198198198198
8780,Males,60,Madera,0.5282882882882882
8781,Males,60,Marin,0.44756756756756755
8782,Males,60,Mariposa,0.5193093093093093
8783,Males,60,Mendocino,0.6692492492492491
8784,Males,60,Merced,0.49087087087087067
8785,Males,60,Modoc,0.7399099099099098
8786,Males,60,Mono,0.38231231231231233
8787,Males,60,Monterey,0.43741741741741735
8788,Males,60,Napa,0.4145345345345345
8789,Males,60,Nevada,0.4898498498498497
8790,Males,60,Orange,0.5287087087087087
8791,Males,60,Placer,0.41366366366366364
8792,Males,60,Plumas,0.8577777777777775
8793,Males,60,Riverside,0.4761561561561561
8794,Males,60,Sacramento,0.44963963963963954
8795,Males,60,San Benito,0.47417417417417407
8796,Males,60,San Bernardino,0.40399399399399394
8797,Males,60,San Diego,0.5315915915915914
8798,Males,60,San Francisco,0.595165165165165
8799,Males,60,San Joaquin,0.5414114114114114
8800,Males,60,San Luis Obispo,0.5332732732732732
8801,Males,60,San Mateo,0.40669669669669667
8802,Males,60,Santa Barbara,0.473093093093093
8803,Males,60,Santa Clara,0.4059459459459459
8804,Males,60,Santa Cruz,0.6256756756756755
8805,Males,60,Shasta,0.6166966966966966
8806,Males,60,Sierra,0.5424624624624623
8807,Males,60,Siskiyou,0.6573873873873873
8808,Males,60,Solano,0.43273273273273266
8809,Males,60,Sonoma,0.4921621621621621
8810,Males,60,Stanislaus,0.4271771771771772
8811,Males,60,Sutter,0.46810810810810805
8812,Males,60,Tehama,0.3954654654654654
8813,Males,60,Trinity,0.5276876876876876
8814,Males,60,Tulare,0.41642642642642635
8815,Males,60,Tuolumne,0.7187387387387386
8817,Males,60,Ventura,0.5565465465465466
8818,Males,60,Yolo,0.43615615615615605
8819,Males,60,Yuba,0.44543543543543535
8820,Males,61,Alameda,0.40066066066066064
8821,Males,61,Alpine,0.32921921921921915
8822,Males,61,Amador,0.6006906906906906
8823,Males,61,Butte,0.5206606606606605
8824,Males,61,Calaveras,0.6272372372372371
8825,Males,61,California,0.4627627627627626
8826,Males,61,Colusa,0.4233033033033033
8827,Males,61,Contra Costa,0.4431231231231231
8828,Males,61,Del Norte,0.5471471471471471
8829,Males,61,El Dorado,0.4360360360360359
8830,Males,61,Fresno,0.49495495495495484
8831,Males,61,Glenn,0.4305105105105104
8832,Males,61,Humboldt,0.7945645645645645
8833,Males,61,Imperial,0.49678678678678667
8834,Males,61,Inyo,0.5457657657657657
8835,Males,61,Kern,0.5164864864864864
8836,Males,61,Kings,0.4585285285285284
8837,Males,61,Lake,0.9405105105105105
8838,Males,61,Lassen,0.7635435435435435
8839,Males,61,Los Angeles,0.4098198198198198
8840,Males,61,Madera,0.5282882882882882
8841,Males,61,Marin,0.44756756756756755
8842,Males,61,Mariposa,0.5193093093093093
8843,Males,61,Mendocino,0.6692492492492491
8844,Males,61,Merced,0.49087087087087067
8845,Males,61,Modoc,0.7399099099099098
8846,Males,61,Mono,0.38231231231231233
8847,Males,61,Monterey,0.43741741741741735
8848,Males,61,Napa,0.4145345345345345
8849,Males,61,Nevada,0.4898498498498497
8850,Males,61,Orange,0.5287087087087087
8851,Males,61,Placer,0.41366366366366364
8852,Males,61,Plumas,0.8577777777777775
8853,Males,61,Riverside,0.4761561561561561
8854,Males,61,Sacramento,0.44963963963963954
8855,Males,61,San Benito,0.47417417417417407
8856,Males,61,San Bernardino,0.40399399399399394
8857,Males,61,San Diego,0.5315915915915914
8858,Males,61,San Francisco,0.595165165165165
8859,Males,61,San Joaquin,0.5414114114114114
8860,Males,61,San Luis Obispo,0.5332732732732732
8861,Males,61,San Mateo,0.40669669669669667
8862,Males,61,Santa Barbara,0.473093093093093
8863,Males,61,Santa Clara,0.4059459459459459
8864,Males,61,Santa Cruz,0.6256756756756755
8865,Males,61,Shasta,0.6166966966966966
8866,Males,61,Sierra,0.5424624624624623
8867,Males,61,Siskiyou,0.6573873873873873
8868,Males,61,Solano,0.43273273273273266
8869,Males,61,Sonoma,0.4921621621621621
8870,Males,61,Stanislaus,0.4271771771771772
8871,Males,61,Sutter,0.46810810810810805
8872,Males,61,Tehama,0.3954654654654654
8873,Males,61,Trinity,0.5276876876876876
8874,Males,61,Tulare,0.41642642642642635
8875,Males,61,Tuolumne,0.7187387387387386
8877,Males,61,Ventura,0.5565465465465466
8878,Males,61,Yolo,0.43615615615615605
8879,Males,61,Yuba,0.44543543543543535
8880,Males,62,Alameda,0.40066066066066064
8881,Males,62,Alpine,0.32921921921921915
8882,Males,62,Amador,0.6006906906906906
8883,Males,62,Butte,0.5206606606606605
8884,Males,62,Calaveras,0.6272372372372371
8885,Males,62,California,0.4627627627627626
8886,Males,62,Colusa,0.4233033033033033
8887,Males,62,Contra Costa,0.4431231231231231
8888,Males,62,Del Norte,0.5471471471471471
8889,Males,62,El Dorado,0.4360360360360359
8890,Males,62,Fresno,0.49495495495495484
8891,Males,62,Glenn,0.4305105105105104
8892,Males,62,Humboldt,0.7945645645645645
8893,Males,62,Imperial,0.49678678678678667
8894,Males,62,Inyo,0.5457657657657657
8895,Males,62,Kern,0.5164864864864864
8896,Males,62,Kings,0.4585285285285284
8897,Males,62,Lake,0.9405105105105105
8898,Males,62,Lassen,0.7635435435435435
8899,Males,62,Los Angeles,0.4098198198198198
8900,Males,62,Madera,0.5282882882882882
8901,Males,62,Marin,0.44756756756756755
8902,Males,62,Mariposa,0.5193093093093093
8903,Males,62,Mendocino,0.6692492492492491
8904,Males,62,Merced,0.49087087087087067
8905,Males,62,Modoc,0.7399099099099098
8906,Males,62,Mono,0.38231231231231233
8907,Males,62,Monterey,0.43741741741741735
8908,Males,62,Napa,0.4145345345345345
8909,Males,62,Nevada,0.4898498498498497
8910,Males,62,Orange,0.5287087087087087
8911,Males,62,Placer,0.41366366366366364
8912,Males,62,Plumas,0.8577777777777775
8913,Males,62,Riverside,0.4761561561561561
8914,Males,62,Sacramento,0.44963963963963954
8915,Males,62,San Benito,0.47417417417417407
8916,Males,62,San Bernardino,0.40399399399399394
8917,Males,62,San Diego,0.5315915915915914
8918,Males,62,San Francisco,0.595165165165165
8919,Males,62,San Joaquin,0.5414114114114114
8920,Males,62,San Luis Obispo,0.5332732732732732
8921,Males,62,San Mateo,0.40669669669669667
8922,Males,62,Santa Barbara,0.473093093093093
8923,Males,62,Santa Clara,0.4059459459459459
8924,Males,62,Santa Cruz,0.6256756756756755
8925,Males,62,Shasta,0.6166966966966966
8926,Males,62,Sierra,0.5424624624624623
8927,Males,62,Siskiyou,0.6573873873873873
8928,Males,62,Solano,0.43273273273273266
8929,Males,62,Sonoma,0.4921621621621621
8930,Males,62,Stanislaus,0.4271771771771772
8931,Males,62,Sutter,0.46810810810810805
8932,Males,62,Tehama,0.3954654654654654
8933,Males,62,Trinity,0.5276876876876876
8934,Males,62,Tulare,0.41642642642642635
8935,Males,62,Tuolumne,0.7187387387387386
8937,Males,62,Ventura,0.5565465465465466
8938,Males,62,Yolo,0.43615615615615605
8939,Males,62,Yuba,0.44543543543543535
8940,Males,63,Alameda,0.40066066066066064
8941,Males,63,Alpine,0.32921921921921915
8942,Males,63,Amador,0.6006906906906906
8943,Males,63,Butte,0.5206606606606605
8944,Males,63,Calaveras,0.6272372372372371
8945,Males,63,California,0.4627627627627626
8946,Males,63,Colusa,0.4233033033033033
8947,Males,63,Contra Costa,0.4431231231231231
8948,Males,63,Del Norte,0.5471471471471471
8949,Males,63,El Dorado,0.4360360360360359
8950,Males,63,Fresno,0.49495495495495484
8951,Males,63,Glenn,0.4305105105105104
8952,Males,63,Humboldt,0.7945645645645645
8953,Males,63,Imperial,0.49678678678678667
8954,Males,63,Inyo,0.5457657657657657
8955,Males,63,Kern,0.5164864864864864
8956,Males,63,Kings,0.4585285285285284
8957,Males,63,Lake,0.9405105105105105
8958,Males,63,Lassen,0.7635435435435435
8959,Males,63,Los Angeles,0.4098198198198198
8960,Males,63,Madera,0.5282882882882882
8961,Males,63,Marin,0.44756756756756755
8962,Males,63,Mariposa,0.5193093093093093
8963,Males,63,Mendocino,0.6692492492492491
8964,Males,63,Merced,0.49087087087087067
8965,Males,63,Modoc,0.7399099099099098
8966,Males,63,Mono,0.38231231231231233
8967,Males,63,Monterey,0.43741741741741735
8968,Males,63,Napa,0.4145345345345345
8969,Males,63,Nevada,0.4898498498498497
8970,Males,63,Orange,0.5287087087087087
8971,Males,63,Placer,0.41366366366366364
8972,Males,63,Plumas,0.8577777777777775
8973,Males,63,Riverside,0.4761561561561561
8974,Males,63,Sacramento,0.44963963963963954
8975,Males,63,San Benito,0.47417417417417407
8976,Males,63,San Bernardino,0.40399399399399394
8977,Males,63,San Diego,0.5315915915915914
8978,Males,63,San Francisco,0.595165165165165
8979,Males,63,San Joaquin,0.5414114114114114
8980,Males,63,San Luis Obispo,0.5332732732732732
8981,Males,63,San Mateo,0.40669669669669667
8982,Males,63,Santa Barbara,0.473093093093093
8983,Males,63,Santa Clara,0.4059459459459459
8984,Males,63,Santa Cruz,0.6256756756756755
8985,Males,63,Shasta,0.6166966966966966
8986,Males,63,Sierra,0.5424624624624623
8987,Males,63,Siskiyou,0.6573873873873873
8988,Males,63,Solano,0.43273273273273266
8989,Males,63,Sonoma,0.4921621621621621
8990,Males,63,Stanislaus,0.4271771771771772
8991,Males,63,Sutter,0.46810810810810805
8992,Males,63,Tehama,0.3954654654654654
8993,Males,63,Trinity,0.5276876876876876
8994,Males,63,Tulare,0.41642642642642635
8995,Males,63,Tuolumne,0.7187387387387386
8997,Males,63,Ventura,0.5565465465465466
8998,Males,63,Yolo,0.43615615615615605
8999,Males,63,Yuba,0.44543543543543535
9000,Males,64,Alameda,0.40066066066066064
9001,Males,64,Alpine,0.32921921921921915
9002,Males,64,Amador,0.6006906906906906
9003,Males,64,Butte,0.5206606606606605
9004,Males,64,Calaveras,0.6272372372372371
9005,Males,64,California,0.4627627627627626
9006,Males,64,Colusa,0.4233033033033033
9007,Males,64,Contra Costa,0.4431231231231231
9008,Males,64,Del Norte,0.5471471471471471
9009,Males,64,El Dorado,0.4360360360360359
9010,Males,64,Fresno,0.49495495495495484
9011,Males,64,Glenn,0.4305105105105104
9012,Males,64,Humboldt,0.7945645645645645
9013,Males,64,Imperial,0.49678678678678667
9014,Males,64,Inyo,0.5457657657657657
9015,Males,64,Kern,0.5164864864864864
9016,Males,64,Kings,0.4585285285285284
9017,Males,64,Lake,0.9405105105105105
9018,Males,64,Lassen,0.7635435435435435
9019,Males,64,Los Angeles,0.4098198198198198
9020,Males,64,Madera,0.5282882882882882
9021,Males,64,Marin,0.44756756756756755
9022,Males,64,Mariposa,0.5193093093093093
9023,Males,64,Mendocino,0.6692492492492491
9024,Males,64,Merced,0.49087087087087067
9025,Males,64,Modoc,0.7399099099099098
9026,Males,64,Mono,0.38231231231231233
9027,Males,64,Monterey,0.43741741741741735
9028,Males,64,Napa,0.4145345345345345
9029,Males,64,Nevada,0.4898498498498497
9030,Males,64,Orange,0.5287087087087087
9031,Males,64,Placer,0.41366366366366364
9032,Males,64,Plumas,0.8577777777777775
9033,Males,64,Riverside,0.4761561561561561
9034,Males,64,Sacramento,0.44963963963963954
9035,Males,64,San Benito,0.47417417417417407
9036,Males,64,San Bernardino,0.40399399399399394
